Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
2354,4/10/2021,8:00 AM,Madhya Pradesh,0,0,292598,4136,327220
2355,4/10/2021,8:00 AM,Maharashtra,0,0,2695148,57329,3288540
2356,4/11/2021,8:00 AM,Delhi,0,0,674415,11235,714423
2357,4/11/2021,8:00 AM,Goa,0,0,56964,846,61779
2358,4/11/2021,8:00 AM,Gujarat,0,0,312151,4746,342026
2359,4/11/2021,8:00 AM,Karnataka,0,0,980519,12849,1055040
2360,4/11/2021,8:00 AM,Madhya Pradesh,0,0,295339,4160,332206
2361,4/11/2021,8:00 AM,Maharashtra,0,0,2748153,57638,3343951
2362,4/12/2021,8:00 AM,Delhi,0,0,679573,11283,725197
2363,4/12/2021,8:00 AM,Goa,0,0,57134,848,62304
2364,4/12/2021,8:00 AM,Gujarat,0,0,315127,4800,347495
2365,4/12/2021,8:00 AM,Karnataka,0,0,983157,12889,1065290
2366,4/12/2021,8:00 AM,Madhya Pradesh,0,0,298645,4184,338145
2367,4/12/2021,8:00 AM,Maharashtra,0,0,2782161,57987,3407245
2368,4/13/2021,8:00 AM,Delhi,0,0,687238,11355,736688
2369,4/13/2021,8:00 AM,Goa,0,0,57365,850,62780
2370,4/13/2021,8:00 AM,Gujarat,0,0,317981,4855,353516
2371,4/13/2021,8:00 AM,Karnataka,0,0,985924,12941,1074869
2372,4/13/2021,8:00 AM,Madhya Pradesh,0,0,301762,4221,344634
2373,4/13/2021,8:00 AM,Maharashtra,0,0,2834473,58245,3458996
2374,4/14/2021,8:00 AM,Delhi,0,0,695210,11436,750156
2375,4/14/2021,8:00 AM,Goa,0,0,57601,853,63342
2376,4/14/2021,8:00 AM,Gujarat,0,0,320729,4922,360206
2377,4/14/2021,8:00 AM,Karnataka,0,0,992003,13008,1083647
2378,4/14/2021,8:00 AM,Madhya Pradesh,0,0,305832,4261,353632
2379,4/14/2021,8:00 AM,Maharashtra,0,0,2866097,58526,3519208
2380,4/15/2021,8:00 AM,Delhi,0,0,705162,11540,767438
2381,4/15/2021,8:00 AM,Goa,0,0,57846,857,63815
2382,4/15/2021,8:00 AM,Gujarat,0,0,323371,4995,367616
2383,4/15/2021,8:00 AM,Karnataka,0,0,996367,13046,1094912
2384,4/15/2021,8:00 AM,Madhya Pradesh,0,0,309489,4312,363352
2385,4/15/2021,8:00 AM,Maharashtra,0,0,2905721,58804,3578160
2386,4/16/2021,8:00 AM,Delhi,0,0,718176,11652,784137
2387,4/16/2021,8:00 AM,Goa,0,0,58028,862,64572
2388,4/16/2021,8:00 AM,Gujarat,0,0,326394,5076,375768
2389,4/16/2021,8:00 AM,Karnataka,0,0,999958,13112,1109650
2390,4/16/2021,8:00 AM,Madhya Pradesh,0,0,313459,4365,373518
2391,4/16/2021,8:00 AM,Maharashtra,0,0,2959056,59153,3639855
2392,4/17/2021,8:00 AM,Delhi,0,0,730825,11793,803623
2393,4/17/2021,8:00 AM,Goa,0,0,58310,868,65499
2394,4/17/2021,8:00 AM,Gujarat,0,0,329781,5170,384688
2395,4/17/2021,8:00 AM,Karnataka,0,0,1003985,13190,1124509
2396,4/17/2021,8:00 AM,Madhya Pradesh,0,0,320955,4425,384563
2397,4/17/2021,8:00 AM,Maharashtra,0,0,3004391,59551,3703584
2398,4/18/2021,8:00 AM,Delhi,0,0,746239,11960,827998
2399,4/18/2021,8:00 AM,Goa,0,0,58746,872,66261
2400,4/18/2021,8:00 AM,Gujarat,0,0,333564,5267,394229
2401,4/18/2021,8:00 AM,Karnataka,0,0,1009549,13270,1141998
2402,4/18/2021,8:00 AM,Madhya Pradesh,0,0,327452,4491,395832
2403,4/18/2021,8:00 AM,Maharashtra,0,0,3061174,59970,3770707
2404,4/19/2021,8:00 AM,Delhi,0,0,766398,12121,853460
2405,4/19/2021,8:00 AM,Goa,0,0,59277,883,67212
2406,4/19/2021,8:00 AM,Gujarat,0,0,337545,5377,404569
2407,4/19/2021,8:00 AM,Karnataka,0,0,1014152,13351,1161065
2408,4/19/2021,8:00 AM,Madhya Pradesh,0,0,334947,4557,408080
2409,4/19/2021,8:00 AM,Maharashtra,0,0,3106828,60473,3839338
2410,4/20/2021,8:00 AM,Delhi,0,0,787898,12361,877146
2411,4/20/2021,8:00 AM,Goa,0,0,59705,900,68152
2412,4/20/2021,8:00 AM,Gujarat,0,0,341724,5494,415972
2413,4/20/2021,8:00 AM,Karnataka,0,0,1021250,13497,1176850
2414,4/20/2021,8:00 AM,Madhya Pradesh,0,0,341783,4636,420977
2415,4/20/2021,8:00 AM,Maharashtra,0,0,3159240,60824,3898262
2416,4/21/2021,8:00 AM,Delhi,0,0,807328,12638,905541
2417,4/21/2021,8:00 AM,Goa,0,0,60145,926,69312
2418,4/21/2021,8:00 AM,Gujarat,0,0,346063,5615,428178
2419,4/21/2021,8:00 AM,Karnataka,0,0,1025821,13646,1198644
2420,4/21/2021,8:00 AM,Madhya Pradesh,0,0,350720,4713,433704
2421,4/21/2021,8:00 AM,Maharashtra,0,0,3213464,61343,3960359
2422,4/22/2021,8:00 AM,Delhi,0,0,831928,12887,930179
2423,4/22/2021,8:00 AM,Goa,0,0,60571,943,70814
2424,4/22/2021,8:00 AM,Gujarat,0,0,350865,5740,440731
2425,4/22/2021,8:00 AM,Karnataka,0,0,1032233,13762,1222202
2426,4/22/2021,8:00 AM,Madhya Pradesh,0,0,359755,4788,446811
2427,4/22/2021,8:00 AM,Maharashtra,0,0,3268449,61911,4027827
2428,4/23/2021,8:00 AM,Delhi,0,0,851537,13193,956348
2429,4/23/2021,8:00 AM,Goa,0,0,61032,964,72224
2430,4/23/2021,8:00 AM,Gujarat,0,0,355875,5877,453836
2431,4/23/2021,8:00 AM,Karnataka,0,0,1037857,13885,1247997
2432,4/23/2021,8:00 AM,Madhya Pradesh,0,0,369375,4863,459195
2433,4/23/2021,8:00 AM,Maharashtra,0,0,3330747,62479,4094840
2434,4/24/2021,8:00 AM,Delhi,0,0,875109,13541,980679
2435,4/24/2021,8:00 AM,Goa,0,0,61628,976,73644
2436,4/24/2021,8:00 AM,Gujarat,0,0,361493,6019,467640
2437,4/24/2021,8:00 AM,Karnataka,0,0,1046554,14075,1274959
2438,4/24/2021,8:00 AM,Madhya Pradesh,0,0,380208,4937,472785
2439,4/24/2021,8:00 AM,Maharashtra,0,0,3404792,63252,4161676
2440,4/25/2021,8:00 AM,Delhi,0,0,897804,13898,1004782
2441,4/25/2021,8:00 AM,Goa,0,0,62113,993,75184
2442,4/25/2021,8:00 AM,Gujarat,0,0,367972,6171,481737
2443,4/25/2021,8:00 AM,Karnataka,0,0,1055612,14283,1304397
2444,4/25/2021,8:00 AM,Madhya Pradesh,0,0,391299,5041,485703
2445,4/25/2021,8:00 AM,Maharashtra,0,0,3468610,63928,4228836
2446,4/26/2021,8:00 AM,Delhi,0,0,918875,14248,1027715
2447,4/26/2021,8:00 AM,Goa,0,0,62771,1017,77477
2448,4/26/2021,8:00 AM,Gujarat,0,0,374699,6328,496033
2449,4/26/2021,8:00 AM,Karnataka,0,0,1062594,14426,1339201
2450,4/26/2021,8:00 AM,Madhya Pradesh,0,0,402623,5133,499304
2451,4/26/2021,8:00 AM,Maharashtra,0,0,3530060,64760,4295027
2452,4/27/2021,8:00 AM,Delhi,0,0,940930,14628,1047916
2453,4/27/2021,8:00 AM,Goa,0,0,63483,1055,79798
2454,4/27/2021,8:00 AM,Gujarat,0,0,382426,6486,510373
2455,4/27/2021,8:00 AM,Karnataka,0,0,1073257,14627,1368945
2456,4/27/2021,8:00 AM,Madhya Pradesh,0,0,414235,5221,511990
2457,4/27/2021,8:00 AM,Maharashtra,0,0,3601796,65284,4343727
2458,4/28/2021,8:00 AM,Delhi,0,0,958792,15009,1072065
2459,4/28/2021,8:00 AM,Goa,0,0,64231,1086,81908
2460,4/28/2021,8:00 AM,Gujarat,0,0,390229,6656,524725
2461,4/28/2021,8:00 AM,Karnataka,0,0,1084050,14807,1400775
2462,4/28/2021,8:00 AM,Madhya Pradesh,0,0,425812,5319,525407
2463,4/28/2021,8:00 AM,Maharashtra,0,0,3669548,66179,4410085
2464,4/29/2021,8:00 AM,Delhi,0,0,979250,15377,1098051
2465,4/29/2021,8:00 AM,Goa,0,0,65070,1110,85009
2466,4/29/2021,8:00 AM,Gujarat,0,0,398824,6830,538845
2467,4/29/2021,8:00 AM,Karnataka,0,0,1095883,15036,1439822
2468,4/29/2021,8:00 AM,Madhya Pradesh,0,0,439968,5424,538165
2469,4/29/2021,8:00 AM,Maharashtra,0,0,3730729,67214,4473394
2470,4/30/2021,8:00 AM,Delhi,0,0,1008537,15772,1122286
2471,4/30/2021,8:00 AM,Goa,0,0,65984,1146,88028
2472,4/30/2021,8:00 AM,Gujarat,0,0,408368,7010,553172
2473,4/30/2021,8:00 AM,Karnataka,0,0,1110025,15306,1474846
2474,4/30/2021,8:00 AM,Madhya Pradesh,0,0,453331,5519,550927
2475,4/30/2021,8:00 AM,Maharashtra,0,0,3799266,67985,4539553
2476,5/1/2021,8:00 AM,Delhi,0,0,1033825,16147,1149333
2477,5/1/2021,8:00 AM,Goa,0,0,66939,1168,91052
2478,5/1/2021,8:00 AM,Gujarat,0,0,418548,7183,567777
2479,5/1/2021,8:00 AM,Karnataka,0,0,1124909,15523,1523142
2480,5/1/2021,8:00 AM,Madhya Pradesh,0,0,466915,5616,563327
2481,5/1/2021,8:00 AM,Maharashtra,0,0,3868976,68813,4602472
2482,5/2/2021,8:00 AM,Delhi,0,0,1061246,16559,1174552
2483,5/2/2021,8:00 AM,Goa,0,0,68249,1222,93355
2484,5/2/2021,8:00 AM,Gujarat,0,0,429130,7355,581624
2485,5/2/2021,8:00 AM,Karnataka,0,0,1143250,15794,1564132
2486,5/2/2021,8:00 AM,Madhya Pradesh,0,0,481477,5718,575706
2487,5/2/2021,8:00 AM,Maharashtra,0,0,3930302,69615,4665754
2488,5/3/2021,8:00 AM,Delhi,0,0,1085690,16966,1194946
2489,5/3/2021,8:00 AM,Goa,0,0,69504,1274,95385
2490,5/3/2021,8:00 AM,Gujarat,0,0,440276,7508,594602
2491,5/3/2021,8:00 AM,Karnataka,0,0,1164398,16011,1601865
2492,5/3/2021,8:00 AM,Madhya Pradesh,0,0,495367,5812,588368
2493,5/3/2021,8:00 AM,Maharashtra,0,0,3981658,70284,4722401
2494,5/4/2021,8:00 AM,Delhi,0,0,1105983,17414,1212989
2495,5/4/2021,8:00 AM,Goa,0,0,70929,1320,98088
2496,5/4/2021,8:00 AM,Gujarat,0,0,452275,7648,607422
2497,5/4/2021,8:00 AM,Karnataka,0,0,1185299,16250,1646303
2498,5/4/2021,8:00 AM,Madhya Pradesh,0,0,508775,5905,600430
2499,5/4/2021,8:00 AM,Maharashtra,0,0,4041158,70851,4771022
2500,5/5/2021,8:00 AM,Delhi,0,0,1124771,17752,1232942
2501,5/5/2021,8:00 AM,Goa,0,0,72799,1372,100902
2502,5/5/2021,8:00 AM,Gujarat,0,0,464396,7779,620472
2503,5/5/2021,8:00 AM,Karnataka,0,0,1210013,16538,1690934
2504,5/5/2021,8:00 AM,Madhya Pradesh,0,0,520024,6003,612666
2505,5/5/2021,8:00 AM,Maharashtra,0,0,4107092,71742,4822902
2506,5/6/2021,8:00 AM,Delhi,0,0,1143980,18063,1253902
2507,5/6/2021,8:00 AM,Goa,0,0,74991,1443,104398
2508,5/6/2021,8:00 AM,Gujarat,0,0,477391,7912,633427
2509,5/6/2021,8:00 AM,Karnataka,0,0,1236854,16884,1741046
2510,5/6/2021,8:00 AM,Madhya Pradesh,0,0,529667,6074,624985
2511,5/6/2021,8:00 AM,Maharashtra,0,0,4164098,72662,4880542
2512,5/7/2021,8:00 AM,Delhi,0,0,1164008,18398,1273035
2513,5/7/2021,8:00 AM,Goa,0,0,77014,1501,108267
2514,5/7/2021,8:00 AM,Gujarat,0,0,490412,8035,645972
2515,5/7/2021,8:00 AM,Karnataka,0,0,1255797,17212,1790104
2516,5/7/2021,8:00 AM,Madhya Pradesh,0,0,542632,6160,637406
2517,5/7/2021,8:00 AM,Maharashtra,0,0,4227940,73515,4942736
2518,5/8/2021,8:00 AM,Delhi,0,0,1183093,18739,1292867
2519,5/8/2021,8:00 AM,Goa,0,0,79189,1557,112462
2520,5/8/2021,8:00 AM,Gujarat,0,0,503497,8154,658036
2521,5/8/2021,8:00 AM,Karnataka,0,0,1284420,17804,1838885
2522,5/8/2021,8:00 AM,Madhya Pradesh,0,0,547447,6244,649114
2523,5/8/2021,8:00 AM,Maharashtra,0,0,4265326,74413,4996758
2524,5/9/2021,8:00 AM,Delhi,0,0,1203253,19071,1310231
2525,5/9/2021,8:00 AM,Goa,0,0,82214,1612,116213
2526,5/9/2021,8:00 AM,Gujarat,0,0,518234,8273,669928
2527,5/9/2021,8:00 AM,Karnataka,0,0,1319301,18286,1886448
2528,5/9/2021,8:00 AM,Madhya Pradesh,0,0,551892,6334,660712
2529,5/9/2021,8:00 AM,Maharashtra,0,0,4347592,75277,5053336
2530,5/10/2021,8:00 AM,Delhi,0,0,1217991,19344,1323567
2531,5/10/2021,8:00 AM,Goa,0,0,85292,1679,118846
2532,5/10/2021,8:00 AM,Gujarat,0,0,533004,8394,681012
2533,5/10/2021,8:00 AM,Karnataka,0,0,1351097,18776,1934378
2534,5/10/2021,8:00 AM,Madhya Pradesh,0,0,556430,6420,671763
2535,5/10/2021,8:00 AM,Maharashtra,0,0,4407818,75849,5101737
2536,5/11/2021,8:00 AM,Delhi,0,0,1231297,19663,1336218
2537,5/11/2021,8:00 AM,Goa,0,0,87659,1729,121650
2538,5/11/2021,8:00 AM,Gujarat,0,0,547935,8511,692604
2539,5/11/2021,8:00 AM,Karnataka,0,0,1383285,19372,1973683
2540,5/11/2021,8:00 AM,Madhya Pradesh,0,0,563754,6501,681478
2541,5/11/2021,8:00 AM,Maharashtra,0,0,4469425,76398,5138973
2542,5/12/2021,8:00 AM,Delhi,0,0,1244880,20010,1348699
2543,5/12/2021,8:00 AM,Goa,0,0,90134,1804,124774
2544,5/12/2021,8:00 AM,Gujarat,0,0,563133,8629,703594
2545,5/12/2021,8:00 AM,Karnataka,0,0,1405869,19852,2013193
2546,5/12/2021,8:00 AM,Madhya Pradesh,0,0,573271,6595,691232
2547,5/12/2021,8:00 AM,Maharashtra,0,0,4541391,77191,5179929
2548,5/13/2021,8:00 AM,Delhi,0,0,1258951,20310,1361986
2549,5/13/2021,8:00 AM,Goa,0,0,92974,1874,127639
2550,5/13/2021,8:00 AM,Gujarat,0,0,578397,8731,714611
2551,5/13/2021,8:00 AM,Karnataka,0,0,1440621,20368,2053191
2552,5/13/2021,8:00 AM,Madhya Pradesh,0,0,583595,6679,700202
2553,5/13/2021,8:00 AM,Maharashtra,0,0,4600196,78007,5226710
2554,5/14/2021,8:00 AM,Delhi,0,0,1274140,20618,1372475
2555,5/14/2021,8:00 AM,Goa,0,0,95240,1937,130130
2556,5/14/2021,8:00 AM,Gujarat,0,0,593666,8840,725353
2557,5/14/2021,8:00 AM,Karnataka,0,0,1474678,20712,2088488
2558,5/14/2021,8:00 AM,Madhya Pradesh,0,0,593752,6753,708621
2559,5/14/2021,8:00 AM,Maharashtra,0,0,4654731,78857,5269292
2560,5/15/2021,8:00 AM,Delhi,0,0,1288280,20907,1380981
2561,5/15/2021,8:00 AM,Goa,0,0,98200,1998,132585
2562,5/15/2021,8:00 AM,Gujarat,0,0,609031,8944,735348
2563,5/15/2021,8:00 AM,Karnataka,0,0,1510557,21085,2130267
2564,5/15/2021,8:00 AM,Madhya Pradesh,0,0,605423,6841,716708
2565,5/15/2021,8:00 AM,Maharashtra,0,0,4707980,79552,5309215
2566,5/16/2021,8:00 AM,Delhi,0,0,1299872,21244,1387411
2567,5/16/2021,8:00 AM,Goa,0,0,101712,2056,134542
2568,5/16/2021,8:00 AM,Gujarat,0,0,624107,9039,744409
2569,5/16/2021,8:00 AM,Karnataka,0,0,1544982,21434,2171931
2570,5/16/2021,8:00 AM,Madhya Pradesh,0,0,617396,6913,724279
2571,5/16/2021,8:00 AM,Maharashtra,0,0,4767053,80512,5344063
2572,5/17/2021,8:00 AM,Delhi,0,0,1309578,21506,1393867
2573,5/17/2021,8:00 AM,Goa,0,0,105505,2099,135856
2574,5/17/2021,8:00 AM,Gujarat,0,0,638590,9121,752619
2575,5/17/2021,8:00 AM,Karnataka,0,0,1581457,21837,2203462
2576,5/17/2021,8:00 AM,Madhya Pradesh,0,0,629741,6992,731385
2577,5/17/2021,8:00 AM,Maharashtra,0,0,4826371,81486,5378452
2578,5/18/2021,8:00 AM,Delhi,0,0,1320496,21846,1398391
2579,5/18/2021,8:00 AM,Goa,0,0,109513,2152,137418
2580,5/18/2021,8:00 AM,Gujarat,0,0,650932,9202,759754
2581,5/18/2021,8:00 AM,Karnataka,0,0,1616092,22313,2242065
2582,5/18/2021,8:00 AM,Madhya Pradesh,0,0,641254,7069,737306
2583,5/18/2021,8:00 AM,Maharashtra,0,0,4874582,82486,5405068
2584,5/19/2021,8:00 AM,Delhi,0,0,1329899,22111,1402873
2585,5/19/2021,8:00 AM,Goa,0,0,112633,2197,138776
2586,5/19/2021,8:00 AM,Gujarat,0,0,660489,9269,766201
2587,5/19/2021,8:00 AM,Karnataka,0,0,1674487,22838,2272374
2588,5/19/2021,8:00 AM,Madhya Pradesh,0,0,652612,7139,742718
2589,5/19/2021,8:00 AM,Maharashtra,0,0,4927480,83777,5433506
2590,5/20/2021,8:00 AM,Delhi,0,0,1339326,22346,1406719
2591,5/20/2021,8:00 AM,Goa,0,0,114793,2228,139985
2592,5/20/2021,8:00 AM,Gujarat,0,0,669490,9340,771447
2593,5/20/2021,8:00 AM,Karnataka,0,0,1724438,23306,2306655
2594,5/20/2021,8:00 AM,Madhya Pradesh,0,0,662949,7227,747783
2595,5/20/2021,8:00 AM,Maharashtra,0,0,4978937,84371,5467537
2596,5/21/2021,8:00 AM,Delhi,0,0,1347157,22579,1409950
2597,5/21/2021,8:00 AM,Goa,0,0,118487,2272,141567
2598,5/21/2021,8:00 AM,Gujarat,0,0,677798,9404,776220
2599,5/21/2021,8:00 AM,Karnataka,0,0,1776695,23854,2335524
2600,5/21/2021,8:00 AM,Madhya Pradesh,0,0,672695,7315,752735
2601,5/21/2021,8:00 AM,Maharashtra,0,0,5026308,85355,5497448
2602,5/22/2021,8:00 AM,Delhi,0,0,1354445,22831,1412959
2603,5/22/2021,8:00 AM,Goa,0,0,121562,2302,143192
2604,5/22/2021,8:00 AM,Gujarat,0,0,686581,9469,780471
2605,5/22/2021,8:00 AM,Karnataka,0,0,1829276,24207,2367742
2606,5/22/2021,8:00 AM,Madhya Pradesh,0,0,682100,7394,757119
2607,5/22/2021,8:00 AM,Maharashtra,0,0,5070801,86618,5527092
2608,5/23/2021,8:00 AM,Delhi,0,0,1360898,23013,1415219
2609,5/23/2021,8:00 AM,Goa,0,0,124255,2341,144839
2610,5/23/2021,8:00 AM,Gujarat,0,0,695026,9523,784676
2611,5/23/2021,8:00 AM,Karnataka,0,0,1891042,24658,2398925
2612,5/23/2021,8:00 AM,Madhya Pradesh,0,0,691427,7483,760963
2613,5/23/2021,8:00 AM,Maharashtra,0,0,5111095,87300,5553225
2614,5/24/2021,8:00 AM,Delhi,0,0,1366056,23202,1416868
2615,5/24/2021,8:00 AM,Goa,0,0,126800,2383,146460
2616,5/24/2021,8:00 AM,Gujarat,0,0,703760,9576,788470
2617,5/24/2021,8:00 AM,Karnataka,0,0,1926615,25282,2424904
2618,5/24/2021,8:00 AM,Madhya Pradesh,0,0,699014,7558,764338
2619,5/24/2021,8:00 AM,Maharashtra,0,0,5140272,88620,5579897
2620,5/25/2021,8:00 AM,Delhi,0,0,1370431,23409,1418418
2621,5/25/2021,8:00 AM,Goa,0,0,129162,2421,147861
2622,5/25/2021,8:00 AM,Gujarat,0,0,713065,9621,791657
2623,5/25/2021,8:00 AM,Karnataka,0,0,1983948,25811,2450215
2624,5/25/2021,8:00 AM,Madhya Pradesh,0,0,706003,7618,767274
2625,5/25/2021,8:00 AM,Maharashtra,0,0,5182592,89212,5602019
2626,5/26/2021,8:00 AM,Delhi,0,0,1374682,23565,1419986
2627,5/26/2021,8:00 AM,Goa,0,0,131244,2460,149410
2628,5/26/2021,8:00 AM,Gujarat,0,0,722741,9665,794912
2629,5/26/2021,8:00 AM,Karnataka,0,0,2022172,26399,2472973
2630,5/26/2021,8:00 AM,Madhya Pradesh,0,0,713376,7686,769696
2631,5/26/2021,8:00 AM,Maharashtra,0,0,5218768,90349,5626155
2632,5/27/2021,8:00 AM,Delhi,0,0,1378634,23695,1421477
2633,5/27/2021,8:00 AM,Goa,0,0,132607,2499,150897
2634,5/27/2021,8:00 AM,Gujarat,0,0,732748,9701,797997
2635,5/27/2021,8:00 AM,Karnataka,0,0,2062910,26929,2499784
2636,5/27/2021,8:00 AM,Madhya Pradesh,0,0,720855,7758,771878
2637,5/27/2021,8:00 AM,Maharashtra,0,0,5241833,91341,5650907
2638,5/28/2021,8:00 AM,Delhi,0,0,1382359,23812,1422549
2639,5/28/2021,8:00 AM,Goa,0,0,134164,2538,152401
2640,5/28/2021,8:00 AM,Gujarat,0,0,742050,9734,800866
2641,5/28/2021,8:00 AM,Karnataka,0,0,2094369,27405,2523998
2642,5/28/2021,8:00 AM,Madhya Pradesh,0,0,727700,7828,773855
2643,5/28/2021,8:00 AM,Maharashtra,0,0,5276203,92225,5672180
2644,5/29/2021,8:00 AM,Delhi,0,0,1385158,23951,1423690
2645,5/29/2021,8:00 AM,Goa,0,0,135560,2570,153456
2646,5/29/2021,8:00 AM,Gujarat,0,0,750015,9761,803387
2647,5/29/2021,8:00 AM,Karnataka,0,0,2146621,27806,2546821
2648,5/29/2021,8:00 AM,Madhya Pradesh,0,0,733496,7891,775709
2649,5/29/2021,8:00 AM,Maharashtra,0,0,5307874,93198,5692920
2650,5/30/2021,8:00 AM,Delhi,0,0,1387538,24073,1424646
2651,5/30/2021,8:00 AM,Goa,0,0,136766,2597,154419
2652,5/30/2021,8:00 AM,Gujarat,0,0,757124,9790,805617
2653,5/30/2021,8:00 AM,Karnataka,0,0,2189064,28298,2567449
2654,5/30/2021,8:00 AM,Madhya Pradesh,0,0,738491,7959,777349
2655,5/30/2021,8:00 AM,Maharashtra,0,0,5339838,94030,5713215
2656,5/31/2021,8:00 AM,Delhi,0,0,1389341,24151,1425592
2657,5/31/2021,8:00 AM,Goa,0,0,138429,2625,155064
2658,5/31/2021,8:00 AM,Gujarat,0,0,762270,9815,807488
2659,5/31/2021,8:00 AM,Karnataka,0,0,2217117,28679,2587827
2660,5/31/2021,8:00 AM,Madhya Pradesh,0,0,743550,8019,778825
2661,5/31/2021,8:00 AM,Maharashtra,0,0,5362370,94844,5731815
2662,6/1/2021,8:00 AM,Delhi,0,0,1390963,24237,1426240
2663,6/1/2021,8:00 AM,Goa,0,0,140254,2649,155666
2664,6/1/2021,8:00 AM,Gujarat,0,0,766991,9833,809169
2665,6/1/2021,8:00 AM,Karnataka,0,0,2261590,29090,2604431
2666,6/1/2021,8:00 AM,Madhya Pradesh,0,0,748573,8067,780030
2667,6/1/2021,8:00 AM,Maharashtra,0,0,5395370,95344,5746892
2668,6/2/2021,8:00 AM,Delhi,0,0,1392386,24299,1426863
2669,6/2/2021,8:00 AM,Goa,0,0,142031,2671,156569
2670,6/2/2021,8:00 AM,Gujarat,0,0,771860,9855,810730
2671,6/2/2021,8:00 AM,Karnataka,0,0,2290861,29554,2618735
2672,6/2/2021,8:00 AM,Madhya Pradesh,0,0,752693,8112,781108
2673,6/2/2021,8:00 AM,Maharashtra,0,0,5431319,96198,5761015
2674,6/3/2021,8:00 AM,Delhi,0,0,1393673,24402,1427439
2675,6/3/2021,8:00 AM,Goa,0,0,143742,2693,157275
2676,6/3/2021,8:00 AM,Gujarat,0,0,775958,9873,812063
2677,6/3/2021,8:00 AM,Karnataka,0,0,2312060,30017,2635122
2678,6/3/2021,8:00 AM,Madhya Pradesh,0,0,756806,8157,782099
2679,6/3/2021,8:00 AM,Maharashtra,0,0,5460589,96751,5776184
2680,6/4/2021,8:00 AM,Delhi,0,0,1394731,24447,1427926
2681,6/4/2021,8:00 AM,Goa,0,0,145437,2710,157847
2682,6/4/2021,8:00 AM,Gujarat,0,0,778976,9890,813270
2683,6/4/2021,8:00 AM,Karnataka,0,0,2336096,30531,2653446
2684,6/4/2021,8:00 AM,Madhya Pradesh,0,0,760552,8207,782945
2685,6/4/2021,8:00 AM,Maharashtra,0,0,5486206,97394,5791413
2686,6/5/2021,8:00 AM,Delhi,0,0,1395892,24497,1428449
2687,6/5/2021,8:00 AM,Goa,0,0,146597,2727,158423
2688,6/5/2021,8:00 AM,Gujarat,0,0,782374,9906,814390
2689,6/5/2021,8:00 AM,Karnataka,0,0,2358412,30895,2669514
2690,6/5/2021,8:00 AM,Madhya Pradesh,0,0,762597,8257,783743
2691,6/5/2021,8:00 AM,Maharashtra,0,0,5507058,98771,5805565
2692,6/6/2021,8:00 AM,Delhi,0,0,1397575,24557,1428863
2693,6/6/2021,8:00 AM,Goa,0,0,148030,2744,158990
2694,6/6/2021,8:00 AM,Gujarat,0,0,785378,9921,815386
2695,6/6/2021,8:00 AM,Karnataka,0,0,2383758,31260,2683314
2696,6/6/2021,8:00 AM,Madhya Pradesh,0,0,764822,8295,784461
2697,6/6/2021,8:00 AM,Maharashtra,0,0,5528834,99512,5819224
2698,6/7/2021,8:00 AM,Delhi,0,0,1398764,24591,1429244
2699,6/7/2021,8:00 AM,Goa,0,0,149479,2760,159393
2700,6/7/2021,8:00 AM,Gujarat,0,0,788293,9933,816234
2701,6/7/2021,8:00 AM,Karnataka,0,0,2409417,31580,2695523
2702,6/7/2021,8:00 AM,Madhya Pradesh,0,0,766756,8337,785196
2703,6/7/2021,8:00 AM,Maharashtra,0,0,5543267,100130,5831781
2704,6/8/2021,8:00 AM,Delhi,0,0,1399640,24627,1429475
2705,6/8/2021,8:00 AM,Goa,0,0,150574,2840,159811
2706,6/8/2021,8:00 AM,Gujarat,0,0,790906,9944,817012
2707,6/8/2021,8:00 AM,Karnataka,0,0,2436716,31920,2707481
2708,6/8/2021,8:00 AM,Madhya Pradesh,0,0,768538,8369,785767
2709,6/8/2021,8:00 AM,Maharashtra,0,0,5564348,100470,5842000
2710,6/9/2021,8:00 AM,Delhi,0,0,1400161,24668,1429791
2711,6/9/2021,8:00 AM,Goa,0,0,151526,2859,160284
2712,6/9/2021,8:00 AM,Gujarat,0,0,793028,9955,817707
2713,6/9/2021,8:00 AM,Karnataka,0,0,2460165,32099,2717289
2714,6/9/2021,8:00 AM,Madhya Pradesh,0,0,769914,8405,786302
2715,6/9/2021,8:00 AM,Maharashtra,0,0,5580925,101172,5852891
2716,6/10/2021,8:00 AM,Delhi,0,0,1400913,24704,1430128
2717,6/10/2021,8:00 AM,Goa,0,0,152073,2877,160740
2718,6/10/2021,8:00 AM,Gujarat,0,0,794703,9965,818351
2719,6/10/2021,8:00 AM,Karnataka,0,0,2480411,32291,2728248
2720,6/10/2021,8:00 AM,Madhya Pradesh,0,0,771243,8441,786755
2721,6/10/2021,8:00 AM,Maharashtra,0,0,5597304,101833,5863880
2722,6/11/2021,8:00 AM,Delhi,0,0,1401473,24748,1430433
2723,6/11/2021,8:00 AM,Goa,0,0,152657,2891,161153
2724,6/11/2021,8:00 AM,Gujarat,0,0,796208,9976,818895
2725,6/11/2021,8:00 AM,Karnataka,0,0,2496132,32485,2739290
2726,6/11/2021,8:00 AM,Madhya Pradesh,0,0,772375,8475,787175
2727,6/11/2021,8:00 AM,Maharashtra,0,0,5608753,103748,5876087
